datum,datum_iso,timestamp_hour,stunde,hour_label,weekday_num,weekday_name,month,month_name,is_weekend,geraet_id,standort,direction,latitude,longitude,speed_limit_kmh,kfz,pkw,lkw,lfw,krad,van_or_bigger,fahrrad,all_vehicles,v_kfz,v_pkw,v_lkw,v85,v85_minus_avg_speed,v85_above_limit,bike_share_all_pct,car_share_motorised_pct,motorbike_share_motorised_pct,van_or_bigger_share_motorised_pct
27.05.2025,2025-05-27,2025-05-27 13:00:00,13,13:00,1,Tuesday,5,May,False,DEV-1005,Mehringdamm,Outbound,52.4935,13.3877,30,203,168,13,16,6,29,202,405,20.4,20.2,21.5,28.8,8.4,False,49.9,82.8,3.0,14.3
27.05.2025,2025-05-27,2025-05-27 14:00:00,14,14:00,1,Tuesday,5,May,False,DEV-1005,Mehringdamm,Outbound,52.4935,13.3877,30,206,177,14,11,4,25,194,400,25.8,25.9,25.2,34.2,8.4,True,48.5,85.9,1.9,12.1
27.05.2025,2025-05-27,2025-05-27 15:00:00,15,15:00,1,Tuesday,5,May,False,DEV-1005,Mehringdamm,Outbound,52.4935,13.3877,30,312,277,15,15,5,30,228,540,21.4,21.6,19.9,28.7,7.3,False,42.2,88.8,1.6,9.6
27.05.2025,2025-05-27,2025-05-27 16:00:00,16,16:00,1,Tuesday,5,May,False,DEV-1005,Mehringdamm,Outbound,52.4935,13.3877,30,397,335,28,24,10,52,283,680,20.6,21.4,15.8,25.5,4.9,False,41.6,84.4,2.5,13.1
27.05.2025,2025-05-27,2025-05-27 17:00:00,17,17:00,1,Tuesday,5,May,False,DEV-1005,Mehringdamm,Outbound,52.4935,13.3877,30,400,345,20,23,12,43,239,639,21.0,21.5,17.7,26.8,5.8,False,37.4,86.2,3.0,10.8
27.05.2025,2025-05-27,2025-05-27 18:00:00,18,18:00,1,Tuesday,5,May,False,DEV-1005,Mehringdamm,Outbound,52.4935,13.3877,30,534,458,20,44,12,64,282,816,20.9,21.2,18.6,31.2,10.3,True,34.6,85.8,2.2,12.0
27.05.2025,2025-05-27,2025-05-27 19:00:00,19,19:00,1,Tuesday,5,May,False,DEV-1005,Mehringdamm,Outbound,52.4935,13.3877,30,449,379,25,38,7,63,332,781,25.7,26.0,24.0,30.7,5.0,True,42.5,84.4,1.6,14.0
27.05.2025,2025-05-27,2025-05-27 20:00:00,20,20:00,1,Tuesday,5,May,False,DEV-1005,Mehringdamm,Outbound,52.4935,13.3877,30,266,225,12,25,4,37,277,543,31.9,33.9,21.1,38.5,6.6,True,51.0,84.6,1.5,13.9
27.05.2025,2025-05-27,2025-05-27 21:00:00,21,21:00,1,Tuesday,5,May,False,DEV-1005,Mehringdamm,Outbound,52.4935,13.3877,30,147,130,7,7,3,14,110,257,24.8,25.0,22.9,32.6,7.8,True,42.8,88.4,2.0,9.5
27.05.2025,2025-05-27,2025-05-27 22:00:00,22,22:00,1,Tuesday,5,May,False,DEV-1005,Mehringdamm,Outbound,52.4935,13.3877,30,92,78,4,7,3,11,159,251,22.7,24.0,15.7,33.0,10.3,True,63.3,84.8,3.3,12.0
27.05.2025,2025-05-27,2025-05-27 23:00:00,23,23:00,1,Tuesday,5,May,False,DEV-1005,Mehringdamm,Outbound,52.4935,13.3877,30,45,39,2,3,1,5,101,146,26.6,27.9,18.6,31.9,5.3,True,69.2,86.7,2.2,11.1
28.05.2025,2025-05-28,2025-05-28 00:00:00,0,00:00,2,Wednesday,5,May,False,DEV-1005,Mehringdamm,Outbound,52.4935,13.3877,30,34,29,2,2,1,4,83,117,29.6,30.9,22.1,39.2,9.6,True,70.9,85.3,2.9,11.8
28.05.2025,2025-05-28,2025-05-28 01:00:00,1,01:00,2,Wednesday,5,May,False,DEV-1005,Mehringdamm,Outbound,52.4935,13.3877,30,29,26,1,2,0,3,111,140,26.6,26.7,25.2,36.2,9.6,True,79.3,89.7,0.0,10.3
28.05.2025,2025-05-28,2025-05-28 02:00:00,2,02:00,2,Wednesday,5,May,False,DEV-1005,Mehringdamm,Outbound,52.4935,13.3877,30,31,27,2,1,1,3,91,122,33.1,35.0,20.1,40.9,7.8,True,74.6,87.1,3.2,9.7
28.05.2025,2025-05-28,2025-05-28 03:00:00,3,03:00,2,Wednesday,5,May,False,DEV-1005,Mehringdamm,Outbound,52.4935,13.3877,30,29,25,1,2,1,3,114,143,27.3,27.7,24.5,32.1,4.8,True,79.7,86.2,3.4,10.3
28.05.2025,2025-05-28,2025-05-28 04:00:00,4,04:00,2,Wednesday,5,May,False,DEV-1005,Mehringdamm,Outbound,52.4935,13.3877,30,25,23,1,1,0,2,104,129,25.1,25.4,21.8,33.4,8.3,True,80.6,92.0,0.0,8.0
28.05.2025,2025-05-28,2025-05-28 05:00:00,5,05:00,2,Wednesday,5,May,False,DEV-1005,Mehringdamm,Outbound,52.4935,13.3877,30,38,32,2,3,1,5,115,153,29.0,30.4,21.2,37.7,8.7,True,75.2,84.2,2.6,13.2
28.05.2025,2025-05-28,2025-05-28 06:00:00,6,06:00,2,Wednesday,5,May,False,DEV-1005,Mehringdamm,Outbound,52.4935,13.3877,30,91,81,4,4,2,8,143,234,22.1,22.7,17.4,27.6,5.5,False,61.1,89.0,2.2,8.8
28.05.2025,2025-05-28,2025-05-28 07:00:00,7,07:00,2,Wednesday,5,May,False,DEV-1005,Mehringdamm,Outbound,52.4935,13.3877,30,227,197,12,15,3,27,292,519,22.1,22.7,18.1,31.9,9.8,True,56.3,86.8,1.3,11.9
28.05.2025,2025-05-28,2025-05-28 08:00:00,8,08:00,2,Wednesday,5,May,False,DEV-1005,Mehringdamm,Outbound,52.4935,13.3877,30,414,361,17,24,12,41,267,681,23.1,23.9,17.7,33.1,10.0,True,39.2,87.2,2.9,9.9
28.05.2025,2025-05-28,2025-05-28 09:00:00,9,09:00,2,Wednesday,5,May,False,DEV-1005,Mehringdamm,Outbound,52.4935,13.3877,30,297,257,15,17,8,32,303,600,23.9,25.7,12.1,29.8,5.9,False,50.5,86.5,2.7,10.8
28.05.2025,2025-05-28,2025-05-28 10:00:00,10,10:00,2,Wednesday,5,May,False,DEV-1005,Mehringdamm,Outbound,52.4935,13.3877,30,152,135,8,7,2,15,204,356,24.4,25.6,15.2,30.9,6.5,True,57.3,88.8,1.3,9.9
28.05.2025,2025-05-28,2025-05-28 11:00:00,11,11:00,2,Wednesday,5,May,False,DEV-1005,Mehringdamm,Outbound,52.4935,13.3877,30,159,132,10,13,4,23,207,366,29.8,31.3,22.7,39.2,9.4,True,56.6,83.0,2.5,14.5
28.05.2025,2025-05-28,2025-05-28 12:00:00,12,12:00,2,Wednesday,5,May,False,DEV-1005,Mehringdamm,Outbound,52.4935,13.3877,30,194,168,10,11,5,21,174,368,19.2,19.5,17.3,29.1,9.9,False,47.3,86.6,2.6,10.8
28.05.2025,2025-05-28,2025-05-28 13:00:00,13,13:00,2,Wednesday,5,May,False,DEV-1005,Mehringdamm,Outbound,52.4935,13.3877,30,205,183,10,9,3,19,148,353,33.1,34.4,21.8,42.0,8.9,True,41.9,89.3,1.5,9.3
28.05.2025,2025-05-28,2025-05-28 14:00:00,14,14:00,2,Wednesday,5,May,False,DEV-1005,Mehringdamm,Outbound,52.4935,13.3877,30,243,221,8,11,3,19,250,493,33.7,35.3,17.4,42.7,9.0,True,50.7,90.9,1.2,7.8
28.05.2025,2025-05-28,2025-05-28 15:00:00,15,15:00,2,Wednesday,5,May,False,DEV-1005,Mehringdamm,Outbound,52.4935,13.3877,30,234,200,12,18,4,30,220,454,22.8,22.9,21.9,32.8,10.0,True,48.5,85.5,1.7,12.8
28.05.2025,2025-05-28,2025-05-28 16:00:00,16,16:00,2,Wednesday,5,May,False,DEV-1005,Mehringdamm,Outbound,52.4935,13.3877,30,400,350,18,23,9,41,329,729,18.2,18.7,14.4,25.8,7.6,False,45.1,87.5,2.2,10.2
28.05.2025,2025-05-28,2025-05-28 17:00:00,17,17:00,2,Wednesday,5,May,False,DEV-1005,Mehringdamm,Outbound,52.4935,13.3877,30,436,379,27,25,5,52,399,835,29.4,31.3,16.9,33.9,4.5,True,47.8,86.9,1.1,11.9
28.05.2025,2025-05-28,2025-05-28 18:00:00,18,18:00,2,Wednesday,5,May,False,DEV-1005,Mehringdamm,Outbound,52.4935,13.3877,30,412,352,28,22,10,50,336,748,23.4,24.5,17.0,33.7,10.3,True,44.9,85.4,2.4,12.1
28.05.2025,2025-05-28,2025-05-28 19:00:00,19,19:00,2,Wednesday,5,May,False,DEV-1005,Mehringdamm,Outbound,52.4935,13.3877,30,453,388,25,27,13,52,362,815,17.1,17.2,16.9,25.5,8.4,False,44.4,85.7,2.9,11.5
28.05.2025,2025-05-28,2025-05-28 20:00:00,20,20:00,2,Wednesday,5,May,False,DEV-1005,Mehringdamm,Outbound,52.4935,13.3877,30,302,258,18,19,7,37,281,583,30.0,30.9,24.2,38.3,8.3,True,48.2,85.4,2.3,12.3
28.05.2025,2025-05-28,2025-05-28 21:00:00,21,21:00,2,Wednesday,5,May,False,DEV-1005,Mehringdamm,Outbound,52.4935,13.3877,30,182,160,10,8,4,18,164,346,23.6,23.7,23.3,30.2,6.6,True,47.4,87.9,2.2,9.9
28.05.2025,2025-05-28,2025-05-28 22:00:00,22,22:00,2,Wednesday,5,May,False,DEV-1005,Mehringdamm,Outbound,52.4935,13.3877,30,84,72,6,4,2,10,155,239,27.0,28.3,19.1,34.7,7.7,True,64.9,85.7,2.4,11.9
28.05.2025,2025-05-28,2025-05-28 23:00:00,23,23:00,2,Wednesday,5,May,False,DEV-1005,Mehringdamm,Outbound,52.4935,13.3877,30,50,44,2,3,1,5,92,142,24.6,25.1,21.3,34.7,10.1,True,64.8,88.0,2.0,10.0
29.05.2025,2025-05-29,2025-05-29 00:00:00,0,00:00,3,Thursday,5,May,False,DEV-1005,Mehringdamm,Outbound,52.4935,13.3877,30,33,27,2,3,1,5,83,116,22.1,21.7,23.6,26.6,4.5,False,71.6,81.8,3.0,15.2
29.05.2025,2025-05-29,2025-05-29 01:00:00,1,01:00,3,Thursday,5,May,False,DEV-1005,Mehringdamm,Outbound,52.4935,13.3877,30,31,27,1,2,1,3,89,120,22.3,22.7,19.9,30.4,8.1,True,74.2,87.1,3.2,9.7
29.05.2025,2025-05-29,2025-05-29 02:00:00,2,02:00,3,Thursday,5,May,False,DEV-1005,Mehringdamm,Outbound,52.4935,13.3877,30,28,24,1,2,1,3,82,110,27.7,28.9,20.4,33.9,6.2,True,74.5,85.7,3.6,10.7
29.05.2025,2025-05-29,2025-05-29 03:00:00,3,03:00,3,Thursday,5,May,False,DEV-1005,Mehringdamm,Outbound,52.4935,13.3877,30,29,25,2,2,0,4,115,144,29.8,30.9,22.8,38.7,8.9,True,79.9,86.2,0.0,13.8
29.05.2025,2025-05-29,2025-05-29 04:00:00,4,04:00,3,Thursday,5,May,False,DEV-1005,Mehringdamm,Outbound,52.4935,13.3877,30,26,23,1,2,0,3,107,133,30.6,31.2,25.9,38.6,8.0,True,80.5,88.5,0.0,11.5
29.05.2025,2025-05-29,2025-05-29 05:00:00,5,05:00,3,Thursday,5,May,False,DEV-1005,Mehringdamm,Outbound,52.4935,13.3877,30,39,34,1,3,1,4,112,151,27.0,28.0,20.2,31.6,4.6,True,74.2,87.2,2.6,10.3
29.05.2025,2025-05-29,2025-05-29 06:00:00,6,06:00,3,Thursday,5,May,False,DEV-1005,Mehringdamm,Outbound,52.4935,13.3877,30,105,88,6,9,2,15,144,249,29.9,31.3,22.9,36.9,7.0,True,57.8,83.8,1.9,14.3
29.05.2025,2025-05-29,2025-05-29 07:00:00,7,07:00,3,Thursday,5,May,False,DEV-1005,Mehringdamm,Outbound,52.4935,13.3877,30,282,237,16,23,6,39,142,424,21.6,21.9,20.1,30.7,9.1,True,33.5,84.0,2.1,13.8
29.05.2025,2025-05-29,2025-05-29 08:00:00,8,08:00,3,Thursday,5,May,False,DEV-1005,Mehringdamm,Outbound,52.4935,13.3877,30,378,318,23,29,8,52,292,670,25.7,26.5,21.1,31.7,6.0,True,43.6,84.1,2.1,13.8
29.05.2025,2025-05-29,2025-05-29 09:00:00,9,09:00,3,Thursday,5,May,False,DEV-1005,Mehringdamm,Outbound,52.4935,13.3877,30,283,237,17,22,7,39,262,545,19.6,20.2,16.6,26.2,6.6,False,48.1,83.7,2.5,13.8
29.05.2025,2025-05-29,2025-05-29 10:00:00,10,10:00,3,Thursday,5,May,False,DEV-1005,Mehringdamm,Outbound,52.4935,13.3877,30,204,179,9,11,5,20,222,426,28.8,30.4,17.7,34.6,5.8,True,52.1,87.7,2.5,9.8
29.05.2025,2025-05-29,2025-05-29 11:00:00,11,11:00,3,Thursday,5,May,False,DEV-1005,Mehringdamm,Outbound,52.4935,13.3877,30,197,166,10,16,5,26,190,387,20.3,21.2,15.5,27.1,6.8,False,49.1,84.3,2.5,13.2
29.05.2025,2025-05-29,2025-05-29 12:00:00,12,12:00,3,Thursday,5,May,False,DEV-1005,Mehringdamm,Outbound,52.4935,13.3877,30,175,147,10,15,3,25,223,398,20.7,20.4,22.3,30.4,9.7,True,56.0,84.0,1.7,14.3
29.05.2025,2025-05-29,2025-05-29 13:00:00,13,13:00,3,Thursday,5,May,False,DEV-1005,Mehringdamm,Outbound,52.4935,13.3877,30,248,206,17,21,4,38,220,468,25.3,27.1,16.7,35.2,9.9,True,47.0,83.1,1.6,15.3
29.05.2025,2025-05-29,2025-05-29 14:00:00,14,14:00,3,Thursday,5,May,False,DEV-1005,Mehringdamm,Outbound,52.4935,13.3877,30,264,228,15,13,8,28,227,491,28.7,29.8,21.3,37.2,8.5,True,46.2,86.4,3.0,10.6
29.05.2025,2025-05-29,2025-05-29 15:00:00,15,15:00,3,Thursday,5,May,False,DEV-1005,Mehringdamm,Outbound,52.4935,13.3877,30,300,259,16,20,5,36,277,577,26.3,27.4,19.6,33.6,7.3,True,48.0,86.3,1.7,12.0
29.05.2025,2025-05-29,2025-05-29 16:00:00,16,16:00,3,Thursday,5,May,False,DEV-1005,Mehringdamm,Outbound,52.4935,13.3877,30,392,333,25,25,9,50,345,737,25.0,25.9,19.9,35.3,10.3,True,46.8,84.9,2.3,12.8
29.05.2025,2025-05-29,2025-05-29 17:00:00,17,17:00,3,Thursday,5,May,False,DEV-1005,Mehringdamm,Outbound,52.4935,13.3877,30,385,330,19,32,4,51,215,600,20.2,21.8,10.9,28.9,8.7,False,35.8,85.7,1.0,13.2
29.05.2025,2025-05-29,2025-05-29 18:00:00,18,18:00,3,Thursday,5,May,False,DEV-1005,Mehringdamm,Outbound,52.4935,13.3877,30,425,376,17,24,8,41,426,851,21.6,22.6,13.3,28.6,7.0,False,50.1,88.5,1.9,9.6
29.05.2025,2025-05-29,2025-05-29 19:00:00,19,19:00,3,Thursday,5,May,False,DEV-1005,Mehringdamm,Outbound,52.4935,13.3877,30,432,364,21,35,12,56,366,798,20.2,20.8,17.1,26.2,6.0,False,45.9,84.3,2.8,13.0
29.05.2025,2025-05-29,2025-05-29 20:00:00,20,20:00,3,Thursday,5,May,False,DEV-1005,Mehringdamm,Outbound,52.4935,13.3877,30,326,276,19,25,6,44,243,569,26.9,28.0,20.6,34.3,7.4,True,42.7,84.7,1.8,13.5
29.05.2025,2025-05-29,2025-05-29 21:00:00,21,21:00,3,Thursday,5,May,False,DEV-1005,Mehringdamm,Outbound,52.4935,13.3877,30,168,148,7,11,2,18,173,341,32.0,33.8,18.8,41.5,9.5,True,50.7,88.1,1.2,10.7
29.05.2025,2025-05-29,2025-05-29 22:00:00,22,22:00,3,Thursday,5,May,False,DEV-1005,Mehringdamm,Outbound,52.4935,13.3877,30,76,67,3,4,2,7,148,224,25.0,25.8,19.6,31.0,6.0,True,66.1,88.2,2.6,9.2
29.05.2025,2025-05-29,2025-05-29 23:00:00,23,23:00,3,Thursday,5,May,False,DEV-1005,Mehringdamm,Outbound,52.4935,13.3877,30,49,43,3,2,1,5,94,143,26.9,27.8,19.7,36.3,9.4,True,65.7,87.8,2.0,10.2
30.05.2025,2025-05-30,2025-05-30 00:00:00,0,00:00,4,Friday,5,May,False,DEV-1005,Mehringdamm,Outbound,52.4935,13.3877,30,35,30,2,2,1,4,110,145,28.3,29.1,23.3,32.9,4.6,True,75.9,85.7,2.9,11.4
30.05.2025,2025-05-30,2025-05-30 01:00:00,1,01:00,4,Friday,5,May,False,DEV-1005,Mehringdamm,Outbound,52.4935,13.3877,30,32,27,1,3,1,4,94,126,21.6,21.9,20.0,28.8,7.2,False,74.6,84.4,3.1,12.5
30.05.2025,2025-05-30,2025-05-30 02:00:00,2,02:00,4,Friday,5,May,False,DEV-1005,Mehringdamm,Outbound,52.4935,13.3877,30,31,27,2,1,1,3,88,119,27.0,27.8,21.7,33.0,6.0,True,73.9,87.1,3.2,9.7
30.05.2025,2025-05-30,2025-05-30 03:00:00,3,03:00,4,Friday,5,May,False,DEV-1005,Mehringdamm,Outbound,52.4935,13.3877,30,33,28,2,2,1,4,85,118,24.5,25.3,20.0,29.2,4.7,False,72.0,84.8,3.0,12.1
30.05.2025,2025-05-30,2025-05-30 04:00:00,4,04:00,4,Friday,5,May,False,DEV-1005,Mehringdamm,Outbound,52.4935,13.3877,30,33,29,2,2,0,4,74,107,32.8,34.7,19.0,38.0,5.2,True,69.2,87.9,0.0,12.1
30.05.2025,2025-05-30,2025-05-30 05:00:00,5,05:00,4,Friday,5,May,False,DEV-1005,Mehringdamm,Outbound,52.4935,13.3877,30,39,34,2,2,1,4,99,138,26.1,26.5,23.0,33.4,7.3,True,71.7,87.2,2.6,10.3
30.05.2025,2025-05-30,2025-05-30 06:00:00,6,06:00,4,Friday,5,May,False,DEV-1005,Mehringdamm,Outbound,52.4935,13.3877,30,120,103,9,7,1,16,133,253,27.7,28.8,21.1,37.9,10.2,True,52.6,85.8,0.8,13.3
30.05.2025,2025-05-30,2025-05-30 07:00:00,7,07:00,4,Friday,5,May,False,DEV-1005,Mehringdamm,Outbound,52.4935,13.3877,30,298,262,10,19,7,29,225,523,22.0,23.0,15.2,28.7,6.7,False,43.0,87.9,2.3,9.7
30.05.2025,2025-05-30,2025-05-30 08:00:00,8,08:00,4,Friday,5,May,False,DEV-1005,Mehringdamm,Outbound,52.4935,13.3877,30,312,274,11,22,5,33,296,608,27.6,29.3,15.0,35.7,8.1,True,48.7,87.8,1.6,10.6
30.05.2025,2025-05-30,2025-05-30 09:00:00,9,09:00,4,Friday,5,May,False,DEV-1005,Mehringdamm,Outbound,52.4935,13.3877,30,345,302,16,17,10,33,249,594,21.6,22.3,16.7,26.4,4.8,False,41.9,87.5,2.9,9.6
30.05.2025,2025-05-30,2025-05-30 10:00:00,10,10:00,4,Friday,5,May,False,DEV-1005,Mehringdamm,Outbound,52.4935,13.3877,30,211,185,14,9,3,23,201,412,20.3,20.5,18.7,29.6,9.3,False,48.8,87.7,1.4,10.9
30.05.2025,2025-05-30,2025-05-30 11:00:00,11,11:00,4,Friday,5,May,False,DEV-1005,Mehringdamm,Outbound,52.4935,13.3877,30,192,163,9,15,5,24,201,393,24.6,24.6,24.6,29.3,4.7,False,51.1,84.9,2.6,12.5
30.05.2025,2025-05-30,2025-05-30 12:00:00,12,12:00,4,Friday,5,May,False,DEV-1005,Mehringdamm,Outbound,52.4935,13.3877,30,210,182,11,14,3,25,230,440,27.1,28.8,16.3,34.6,7.5,True,52.3,86.7,1.4,11.9
30.05.2025,2025-05-30,2025-05-30 13:00:00,13,13:00,4,Friday,5,May,False,DEV-1005,Mehringdamm,Outbound,52.4935,13.3877,30,204,177,11,10,6,21,226,430,24.0,23.7,26.0,32.7,8.7,True,52.6,86.8,2.9,10.3
30.05.2025,2025-05-30,2025-05-30 14:00:00,14,14:00,4,Friday,5,May,False,DEV-1005,Mehringdamm,Outbound,52.4935,13.3877,30,245,213,13,12,7,25,153,398,34.8,37.2,18.7,45.0,10.2,True,38.4,86.9,2.9,10.2
30.05.2025,2025-05-30,2025-05-30 15:00:00,15,15:00,4,Friday,5,May,False,DEV-1005,Mehringdamm,Outbound,52.4935,13.3877,30,248,218,10,16,4,26,313,561,31.3,32.6,22.0,37.0,5.7,True,55.8,87.9,1.6,10.5
30.05.2025,2025-05-30,2025-05-30 16:00:00,16,16:00,4,Friday,5,May,False,DEV-1005,Mehringdamm,Outbound,52.4935,13.3877,30,485,415,18,38,14,56,298,783,24.9,26.2,17.2,31.1,6.2,True,38.1,85.6,2.9,11.5
30.05.2025,2025-05-30,2025-05-30 17:00:00,17,17:00,4,Friday,5,May,False,DEV-1005,Mehringdamm,Outbound,52.4935,13.3877,30,436,389,16,20,11,36,318,754,23.0,22.8,24.5,27.7,4.7,False,42.2,89.2,2.5,8.3
30.05.2025,2025-05-30,2025-05-30 18:00:00,18,18:00,4,Friday,5,May,False,DEV-1005,Mehringdamm,Outbound,52.4935,13.3877,30,453,395,22,21,15,43,416,869,22.8,24.1,13.6,29.6,6.8,False,47.9,87.2,3.3,9.5
30.05.2025,2025-05-30,2025-05-30 19:00:00,19,19:00,4,Friday,5,May,False,DEV-1005,Mehringdamm,Outbound,52.4935,13.3877,30,444,388,21,30,5,51,404,848,22.5,23.1,18.3,27.0,4.5,False,47.6,87.4,1.1,11.5
30.05.2025,2025-05-30,2025-05-30 20:00:00,20,20:00,4,Friday,5,May,False,DEV-1005,Mehringdamm,Outbound,52.4935,13.3877,30,327,282,13,23,9,36,277,604,29.4,30.8,20.8,34.0,4.6,True,45.9,86.2,2.8,11.0
30.05.2025,2025-05-30,2025-05-30 21:00:00,21,21:00,4,Friday,5,May,False,DEV-1005,Mehringdamm,Outbound,52.4935,13.3877,30,150,128,7,12,3,19,216,366,24.0,24.3,22.2,30.4,6.4,True,59.0,85.3,2.0,12.7
30.05.2025,2025-05-30,2025-05-30 22:00:00,22,22:00,4,Friday,5,May,False,DEV-1005,Mehringdamm,Outbound,52.4935,13.3877,30,82,70,4,7,1,11,138,220,25.5,25.7,24.1,31.1,5.6,True,62.7,85.4,1.2,13.4
30.05.2025,2025-05-30,2025-05-30 23:00:00,23,23:00,4,Friday,5,May,False,DEV-1005,Mehringdamm,Outbound,52.4935,13.3877,30,52,43,3,5,1,8,97,149,23.8,24.4,20.8,32.1,8.3,True,65.1,82.7,1.9,15.4
31.05.2025,2025-05-31,2025-05-31 00:00:00,0,00:00,5,Saturday,5,May,True,DEV-1005,Mehringdamm,Outbound,52.4935,13.3877,30,24,21,1,1,1,2,93,117,27.3,28.2,21.3,36.5,9.2,True,79.5,87.5,4.2,8.3
31.05.2025,2025-05-31,2025-05-31 01:00:00,1,01:00,5,Saturday,5,May,True,DEV-1005,Mehringdamm,Outbound,52.4935,13.3877,30,26,23,1,2,0,3,99,125,29.2,30.6,18.9,38.9,9.7,True,79.2,88.5,0.0,11.5
31.05.2025,2025-05-31,2025-05-31 02:00:00,2,02:00,5,Saturday,5,May,True,DEV-1005,Mehringdamm,Outbound,52.4935,13.3877,30,21,19,1,1,0,2,95,116,28.3,28.7,24.5,35.9,7.6,True,81.9,90.5,0.0,9.5
31.05.2025,2025-05-31,2025-05-31 03:00:00,3,03:00,5,Saturday,5,May,True,DEV-1005,Mehringdamm,Outbound,52.4935,13.3877,30,27,24,2,1,0,3,90,117,32.8,34.1,22.5,39.7,6.9,True,76.9,88.9,0.0,11.1
31.05.2025,2025-05-31,2025-05-31 04:00:00,4,04:00,5,Saturday,5,May,True,DEV-1005,Mehringdamm,Outbound,52.4935,13.3877,30,25,22,1,2,0,3,76,101,25.6,26.7,17.9,30.9,5.3,True,75.2,88.0,0.0,12.0
31.05.2025,2025-05-31,2025-05-31 05:00:00,5,05:00,5,Saturday,5,May,True,DEV-1005,Mehringdamm,Outbound,52.4935,13.3877,30,33,28,2,2,1,4,103,136,28.0,29.8,17.8,33.0,5.0,True,75.7,84.8,3.0,12.1
31.05.2025,2025-05-31,2025-05-31 06:00:00,6,06:00,5,Saturday,5,May,True,DEV-1005,Mehringdamm,Outbound,52.4935,13.3877,30,83,72,4,6,1,10,105,188,24.8,25.3,21.7,30.8,6.0,True,55.9,86.7,1.2,12.0
31.05.2025,2025-05-31,2025-05-31 07:00:00,7,07:00,5,Saturday,5,May,True,DEV-1005,Mehringdamm,Outbound,52.4935,13.3877,30,191,165,12,10,4,22,184,375,21.2,21.3,20.3,26.8,5.6,False,49.1,86.4,2.1,11.5
31.05.2025,2025-05-31,2025-05-31 08:00:00,8,08:00,5,Saturday,5,May,True,DEV-1005,Mehringdamm,Outbound,52.4935,13.3877,30,319,271,14,29,5,43,189,508,21.4,22.1,17.5,28.1,6.7,False,37.2,85.0,1.6,13.5
31.05.2025,2025-05-31,2025-05-31 09:00:00,9,09:00,5,Saturday,5,May,True,DEV-1005,Mehringdamm,Outbound,52.4935,13.3877,30,277,249,9,13,6,22,253,530,26.8,27.7,18.8,35.2,8.4,True,47.7,89.9,2.2,7.9
31.05.2025,2025-05-31,2025-05-31 10:00:00,10,10:00,5,Saturday,5,May,True,DEV-1005,Mehringdamm,Outbound,52.4935,13.3877,30,131,115,7,6,3,13,122,253,29.7,30.9,20.4,39.5,9.8,True,48.2,87.8,2.3,9.9
31.05.2025,2025-05-31,2025-05-31 11:00:00,11,11:00,5,Saturday,5,May,True,DEV-1005,Mehringdamm,Outbound,52.4935,13.3877,30,127,108,8,8,3,16,175,302,29.0,31.4,15.7,35.6,6.6,True,57.9,85.0,2.4,12.6
31.05.2025,2025-05-31,2025-05-31 12:00:00,12,12:00,5,Saturday,5,May,True,DEV-1005,Mehringdamm,Outbound,52.4935,13.3877,30,170,141,11,14,4,25,164,334,25.9,26.6,22.3,34.3,8.4,True,49.1,82.9,2.4,14.7
31.05.2025,2025-05-31,2025-05-31 13:00:00,13,13:00,5,Saturday,5,May,True,DEV-1005,Mehringdamm,Outbound,52.4935,13.3877,30,212,181,13,13,5,26,169,381,29.4,30.6,22.8,34.4,5.0,True,44.4,85.4,2.4,12.3
31.05.2025,2025-05-31,2025-05-31 14:00:00,14,14:00,5,Saturday,5,May,True,DEV-1005,Mehringdamm,Outbound,52.4935,13.3877,30,166,146,9,7,4,16,218,384,24.9,25.1,23.4,29.8,4.9,False,56.8,88.0,2.4,9.6
31.05.2025,2025-05-31,2025-05-31 15:00:00,15,15:00,5,Saturday,5,May,True,DEV-1005,Mehringdamm,Outbound,52.4935,13.3877,30,257,220,15,16,6,31,260,517,29.0,30.4,20.9,33.8,4.8,True,50.3,85.6,2.3,12.1
31.05.2025,2025-05-31,2025-05-31 16:00:00,16,16:00,5,Saturday,5,May,True,DEV-1005,Mehringdamm,Outbound,52.4935,13.3877,30,300,255,16,24,5,40,305,605,24.8,25.8,19.4,33.8,9.0,True,50.4,85.0,1.7,13.3
31.05.2025,2025-05-31,2025-05-31 17:00:00,17,17:00,5,Saturday,5,May,True,DEV-1005,Mehringdamm,Outbound,52.4935,13.3877,30,359,317,15,17,10,32,350,709,20.9,21.4,16.5,30.7,9.8,True,49.4,88.3,2.8,8.9
31.05.2025,2025-05-31,2025-05-31 18:00:00,18,18:00,5,Saturday,5,May,True,DEV-1005,Mehringdamm,Outbound,52.4935,13.3877,30,373,335,17,15,6,32,343,716,17.9,18.2,15.4,22.9,5.0,False,47.9,89.8,1.6,8.6
31.05.2025,2025-05-31,2025-05-31 19:00:00,19,19:00,5,Saturday,5,May,True,DEV-1005,Mehringdamm,Outbound,52.4935,13.3877,30,342,297,14,24,7,38,239,581,19.1,19.3,18.0,24.2,5.1,False,41.1,86.8,2.0,11.1
31.05.2025,2025-05-31,2025-05-31 20:00:00,20,20:00,5,Saturday,5,May,True,DEV-1005,Mehringdamm,Outbound,52.4935,13.3877,30,219,190,15,10,4,25,240,459,26.4,26.6,25.2,31.3,4.9,True,52.3,86.8,1.8,11.4
